Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,South America,2007,380966000,113921600,0.29920357,299.20356999999996,2.8220348,,40368600,0.10602406,1060.2406,,,3224000,0.00846751,8.467509999999999,40047000,0.1051794,105.1794,75167000,0.19741854,197.41854,682000,0.0017912041,1.7912041,1105000,0.0044926577,4.4926577000000005,10000,0.00023336014,0.23336014000000002,653000,0.0039874623,3.9874623000000002,1.7979223,4.9258144712898,9.871751,1.2059982,0.16539565
,South America,2008,385031420,114590100,0.29778382,297.78382,2.7649815,,41443352,0.107698314,1076.98314,,,3579000,0.009300702,9.300702,40907000,0.106304504,106.304504,72590000,0.18863872,188.63872,707000,0.001837272,1.837272,1251000,0.005034776,5.034776,61000,0.001408679,1.408679,1739000,0.010501507,10.501507,1.8377775,5.035006798965,10.137159,1.2363667,0.17522629
,South America,2009,389045300,95300264,0.24510214,245.10214,2.2333467,,42671504,0.10974657,1097.4657,,,1475000,0.003793543,3.793543,36336000,0.09345233,93.45233,67965000,0.17479874,174.79874,676000,0.0017386001,1.7386001,877000,0.0034946394,3.4946394,43000,0.00098281,0.98281,507000,0.0030283798,3.0283798,1.7406356,4.7688646098456005,9.72096,1.1793165,0.17705467
,South America,2010,393078340,132556616,0.33742586,337.42586,2.8703265,,46181720,0.11755661,1175.5661,,,841000,0.0021407844,2.1407844,49381000,0.12570044,125.70044,81721000,0.20802264,208.02264,40000,0.0001018209,0.1018209,1699000,0.0043681944,4.3681944,0,0,0,1259000,0.007014358,7.014358,0.1071902,0.2936717778852,1.003448,0.10157989,0.04743999
,South America,2011,397135170,135622030,0.34170473,341.70473000000004,2.8429215,,47705160,0.12019492,1201.9492,,,742000,0.0018694964,1.8694963999999998,50639000,0.12758684,127.58684000000001,86202000,0.21718913,217.18913,36000,0.00009070333,0.09070333,3490000,0.008880757,8.880757,0,0,0,1271000,0.007001233,7.001233,0.09453807,0.25900840836882,0.8471285,0.086471744,0.040243506
,South America,2012,401166880,115246130,0.28745103,287.45103,2.4140103,,47740532,0.11907614,1190.7613999999999,,,910000,0.0022697547,2.2697547,44658000,0.11138758,111.38758,79695000,0.19877812,198.77812,34000,0.000084804014,0.084804014,3782000,0.009526565,9.526565000000002,0,0,0,760000,0.0041393223,4.1393223,0.0822159,0.2252490388434,0.74410003,0.07147188,0.034228224
,South America,2013,405147970,145882750,0.3602939,360.2939,2.7646039,,52768048,0.13032389,1303.2389,,,1149000,0.0028377427,2.8377427,59774000,0.14762683,147.62682999999998,83498000,0.20621918,206.21918,44000,0.000108668995,0.108668995,4136000,0.010315394,10.315394,0,0,0,1318000,0.0070987083,7.0987083,0.11083242,0.30365046271692003,1.0491186,0.09985426,0.04756526
,South America,2014,409128900,156239920,0.38212225,382.12225,2.80511,,55698320,0.13622361,1362.2360999999999,,,1590000,0.003888727,3.888727,61346000,0.15003638,150.03638,90127000,0.22042723,220.42723,61000,0.00014919015,0.14919015,3807000,0.009402024,9.402024,0,0,0,1232000,0.003013152,3.013152,0.15095724,0.41358147531624,1.4777093,0.13737038,0.06613445
,South America,2015,413134460,174114740,0.42171398,421.71398,3.012572,,57796044,0.1399847,1399.847,,,1534000,0.0037154192,3.7154192,73597000,0.17825535,178.25535,96992000,0.23491913,234.91913,73000,0.0001768094,0.1768094,2615000,0.006395274,6.395274000000001,0,0,0,1253000,0.0030348243,3.0348243,0.1794637,0.4916813649462,1.7629695,0.1646703,0.07919812
,South America,2016,417101800,169894530,0.40758175,407.58175,2.8996658,,58591072,0.14056163,1405.6163,,,2329000,0.0055873366,5.5873366,68292000,0.16383444,163.83444,104391000,0.25043696,250.43696,71000,0.000170331,0.17033099999999998,6210000,0.015042139,15.042138999999999,0,0,0,1233000,0.0029580018,2.9580018,0.17373742,0.47599292674692,1.6937196,0.15870601,0.0761959
,South America,2017,420982660,186189330,0.44256014,442.56014,3.2613783,,57089156,0.13569728,1356.9728,,,3229000,0.0076751267,7.6751267,84954000,0.20193022,201.93022,103751000,0.2466095,246.6095,55000,0.00013073148,0.13073148,5035000,0.012083036,12.083036,0,0,0,1309000,0.0031114093,3.1114093,0.13210914,0.36194284569564006,1.2155898,0.12098103,0.056920543
,South America,2018,424740740,171153700,0.40322652,403.22652,2.995577,,57135468,0.1346073,1346.073,,,8208000,0.019337492,19.337492,94547000,0.22274633,222.74633,101857000,0.2399682,239.9682,80000,0.00018847459,0.18847459,5065000,0.012046914,12.046914000000001,0,0,0,1165000,0.0027446612,2.7446612,0.18894106,0.51764673454956,1.83604,0.17393343,0.08266008
,South America,2019,428318200,184079550,0.43006188,430.06188000000003,3.1487262,,58461596,0.13658282,1365.8282,,,5820000,0.013616262,13.616262,92016000,0.23058261,230.58261,99231000,0.23183167,231.83167,78000,0.00018223004,0.18223004,4506000,0.010627316,10.627315999999999,0,0,0,9809000,0.022916596,22.916596000000002,0.18386355,0.5037357483873,1.7720631,0.16651309,0.07996405
,South America,2020,431530100,186593120,0.43269438,432.69437999999997,3.1157527,,59887008,0.13887314,1388.7314000000001,,,7082000,0.016422587,16.422587,98133000,0.2275625,227.5625,93776000,0.21745898,217.45898,75000,0.00017391895,0.17391895000000002,4796000,0.011226612,11.226612000000001,0,0,0,10478000,0.02543605,25.43605,0.17717598,0.48541363898148004,1.6918882,0.15982132,0.0756177
,South America,2021,434254180,196866700,0.45365915,453.65915,3.1914685,,61685304,0.14214745,1421.4745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,South America (FAO),1961,151850000,297380,,,1.1458,,259534,,,,,14000,0.00009219625,0.09219625,74000,0.000487323,0.487323,237000,0.0015607508,1.5607507999999999,4000,0.000026341784,0.026341784,46000,0.00030293054,0.30293053999999997,0,0,0,0,0,0,0.03,0.08219178,0.17,0.02,0
,South America (FAO),1962,156104000,384136,,,1.1156,,344333,,,,,21000,0.0001345257,0.1345257,97000,0.00062138063,0.62138063,300000,0.0019217958,1.9217958000000002,5000,0.00003202993,0.03202993,65000,0.00041638908,0.41638907999999997,0,0,0,1000,0.000006405986,0.006405986,0.03,0.08219178,0.2,0.02,0
,South America (FAO),1963,160454000,383030,,,0.9948,,385032,,,,,5000,0.00003116158,0.03116158,37000,0.00023059569,0.23059569,341000,0.0021252197,2.1252197,5000,0.00003116158,0.03116158,80000,0.0004985853,0.49858529999999995,0,0,0,1000,0.0000062323156,0.006232315600000001,0.03,0.08219178,0.19,0.02,0
,South America (FAO),1964,164853000,381025,,,0.9388,,405866,,,,,24000,0.00014558424,0.14558424,0,0,0,397000,0.002408206,2.408206,8000,0.000048528083,0.048528083,68000,0.0004124887,0.4124887,0,0,0,2000,0.000012132021,0.012132021,0.05,0.1369863,0.34,0.04,0.01
,South America (FAO),1965,169260000,614471,,,1.2498,,491639,,,,,26000,0.00015360983,0.15360983,77000,0.00045492142,0.45492142,483000,0.002853598,2.8535980000000003,16000,0.000094529125,0.094529125,69000,0.00040765686,0.40765685999999995,0,0,0,2000,0.000011816141,0.011816141,0.09,0.24657534,0.75,0.08,0.03
,South America (FAO),1966,173668000,689749,,,1.2355,,558263,,,,,43000,0.00024759886,0.24759886,126000,0.0007255223,0.7255223000000001,586000,0.0033742543,3.3742542999999996,16000,0.00009212981,0.09212981,61000,0.0003512449,0.35124489999999997,0,0,0,2000,0.000011516227,0.011516227,0.09,0.24657534,0.65,0.07,0.02
,South America (FAO),1967,178081000,838094,,,1.2087,,693356,,,,,23000,0.00012915471,0.12915471,306000,0.0017183191,1.7183191,596000,0.0033467917,3.3467917,18000,0.000101077596,0.10107759599999999,50000,0.0002807711,0.2807711,0,0,0,2000,0.000011230844,0.011230844,0.1,0.2739726,0.75,0.09,0.03
,South America (FAO),1968,182517000,808950,,,1.0063,,803849,,,,,48000,0.0002629892,0.2629892,69000,0.00037804697,0.37804697000000004,753000,0.004125643,4.125643,20000,0.00010957883,0.10957883,90000,0.00049310474,0.49310474000000004,0,0,0,3000,0.000016436825,0.016436825,0.11,0.30136986,0.82,0.09,0.03
,South America (FAO),1969,186988000,1234775,,,1.2311,,1002972,,,,,37000,0.00019787365,0.19787365,314000,0.0016792521,1.6792521,915000,0.004893362,4.893362,23000,0.00012300255,0.12300255000000002,93000,0.0004973581,0.49735809999999997,0,0,0,3000,0.00001604381,0.016043810000000002,0.12,0.32876712,0.88,0.1,0.03
,South America (FAO),1970,191512000,1713061,,,1.1867,,1443589,,,,,71000,0.00037073393,0.37073393,302000,0.0015769247,1.5769247,1377000,0.0071901497,7.1901497,28000,0.00014620494,0.14620494,67000,0.00034984754,0.34984753999999996,5000,0.000026108024,0.026108024,4000,0.00002088642,0.02088642,0.14,0.38356164000000004,0.89,0.11,0.02
,South America (FAO),1971,196085000,2319505,,,1.2416999,,1868002,,,,,89000,0.0004538848,0.4538848,239000,0.0012188592,1.2188592,1992000,0.01015886,10.15886,36000,0.00018359385,0.18359385,134000,0.0006833771,0.6833771000000001,1000,0.000005099829,0.005099829,13000,0.000066297776,0.06629777599999999,0.18,0.49315068,1.07,0.13,0.02
,South America (FAO),1972,200711000,3509227,,,1.4656,,2394380,,,,,72000,0.00035872473,0.35872473,1085000,0.0054057823,5.4057823,2745000,0.013676381,13.676381,51000,0.0002540967,0.2540967,128000,0.00063773285,0.63773285,0,0,0,11000,0.00005480517,0.05480517,0.25,0.6849315,1.4,0.17,0.02
,South America (FAO),1973,205400000,5514338,,,1.4078,,3917048,,,,,112000,0.0005452775,0.5452775,1846000,0.008987342,8.987342,3647000,0.0177556,17.7556,65000,0.0003164557,0.3164557,141000,0.0006864654,0.6864654,0,0,0,15000,0.00007302824,0.07302824,0.32,0.8767123200000001,1.78,0.22,0.03
,South America (FAO),1974,210179000,8688808,,,1.5295999,,5680387,,,,,134000,0.0006375518,0.6375518,2832000,0.013474229,13.474229000000001,5284000,0.025140475,25.140475,106000,0.000504332,0.504332,116000,0.0005519105,0.5519105000000001,30000,0.00014273547,0.14273547,28000,0.00013321979,0.13321979,0.5,1.369863,2.92,0.35,0.06
,South America (FAO),1975,215061000,10810260,,,1.6766,,6447819,,,,,69000,0.0003208392,0.32083920000000005,3435000,0.015972212,15.972211999999999,7389000,0.034357693,34.357693000000005,127000,0.0005905301,0.5905301,130000,0.00060447963,0.6044796299999999,18000,0.00008369718,0.08369718,37000,0.00017204421,0.17204421,0.59,1.61643834,3.09,0.39,0.04
,South America (FAO),1976,220051000,12339068,,,1.7362,,7106842,,,,,29000,0.00013178763,0.13178763,3934000,0.017877674,17.877674,9141000,0.04154037,41.54037,161000,0.0007316486,0.7316486,229000,0.0010406679,1.0406679,6000,0.000027266406,0.027266406,42000,0.00019086484,0.19086484,0.73,1.9999999800000001,3.79,0.48,0.04
,South America (FAO),1977,225144000,14442069,,,1.7938,,8051250,,,,,47000,0.00020875529,0.20875529,3441000,0.015283552,15.283552,9954000,0.044211704,44.211704,171000,0.00075951393,0.75951393,348000,0.0015456774,1.5456774,20000,0.000088832036,0.088832036,69000,0.00030647052,0.30647052,0.76,2.08219176,3.94,0.5,0.05
,South America (FAO),1978,230328000,12590769,,,1.3485999,,9336140,,,,,210000,0.00091174326,0.9117432599999999,2845000,0.012351951,12.351951,11082000,0.048113994,48.113994,188000,0.0008162273,0.8162273,342000,0.001484839,1.484839,41000,0.00017800702,0.17800702,83000,0.00036035565,0.36035564999999997,0.82,2.24657532,4.2,0.53,0.05
,South America (FAO),1979,235600000,14754677,,,1.4193,,10395400,,,,,297000,0.0012606112,1.2606112,3814000,0.016188456,16.188456,11281000,0.047882,47.882,186000,0.0007894737,0.7894737,360000,0.0015280136,1.5280136,30000,0.00012733447,0.12733446999999998,121000,0.0005135823,0.5135823,0.79,2.16438354,4.06,0.51,0.04
,South America (FAO),1980,240948000,19490030,,,1.6995,,11467988,,,,,557000,0.0023117021,2.3117021,4493000,0.018647177,18.647177,14453000,0.059983898,59.983898,255000,0.0010583196,1.0583196000000001,381000,0.0015812541,1.5812541,0,0,0,159000,0.00065989344,0.65989344,1.06,2.90410956,5.63,0.7,0.07
,South America (FAO),1981,246370000,19784312,,,1.8117,,10920490,,,,,1026000,0.004164468,4.164468,3909000,0.01586638,15.86638,16425000,0.06666802,66.66802,293000,0.0011892682,1.1892681999999999,352000,0.0014287453,1.4287453,13000,0.000052766165,0.052766165000000004,137000,0.0005560742,0.5560742,1.19,3.26027394,6.27,0.78,0.08
,South America (FAO),1982,251855000,18002304,,,1.6611999,,10836794,,,,,1415000,0.005618312,5.618312,2877000,0.0114232395,11.4232395,15914000,0.06318715,63.187149999999995,264000,0.0010482222,1.0482221999999999,344000,0.0013658652,1.3658652,0,0,0,136000,0.0005399932,0.5399932,1.05,2.8767123000000003,5.52,0.69,0.07
,South America (FAO),1983,257386000,19634734,,,1.7677,,11107762,,,,,241000,0.0009363369,0.9363369,3265000,0.012685227,12.685227000000001,16820000,0.06534932,65.34932,276000,0.0010723193,1.0723193,332000,0.0012898914,1.2898914,0,0,0,135000,0.00052450405,0.52450405,1.07,2.93150682,5.74,0.71,0.08
,South America (FAO),1984,262929000,23748474,,,1.8119999,,13106007,,,,,360000,0.0013691909,1.3691909,5168000,0.019655496,19.655496000000003,17501000,0.0665617,66.5617,254000,0.00096604024,0.96604024,322000,0.0012246652,1.2246652,0,0,0,169000,0.0006427591,0.6427591,0.97,2.65753422,4.97,0.63,0.06
,South America (FAO),1985,268462000,26225004,,,1.833,,14306833,,,,,528000,0.0019667589,1.9667589,7171000,0.026711415,26.711415,19212000,0.0715632,71.5632,288000,0.0010727776,1.0727776,343000,0.0012776483,1.2776483,0,0,0,175000,0.00065186137,0.65186137,1.07,2.93150682,5.71,0.71,0.07
,South America (FAO),1986,273974000,21676714,,,1.6359999,,13250034,,,,,484000,0.001766591,1.766591,4469000,0.016311767,16.311767,18767000,0.0684992,68.4992,266000,0.00097089505,0.97089505,576000,0.0021023892,2.1023892,0,0,0,181000,0.00066064665,0.66064665,0.97,2.65753422,5.36,0.65,0.08
,South America (FAO),1987,279470000,25458688,,,1.8743,,13583035,,,,,802000,0.0028697178,2.8697178,5577000,0.01995563,19.95563,21491000,0.07689913,76.89913,300000,0.0010734604,1.0734603999999999,724000,0.0025906179,2.5906179,13000,0.00004651662,0.04651662,176000,0.00062976347,0.62976347,1.08,2.9589040800000004,5.86,0.72,0.08
,South America (FAO),1988,284930000,29805880,,,1.8723999,,15918789,,,,,535000,0.0018776541,1.8776541,5999000,0.021054294,21.054294000000002,22577000,0.07923701,79.23701,290000,0.0010177939,1.0177939,823000,0.0028884287,2.8884287,0,0,0,211000,0.00074053276,0.74053276,1.02,2.7945205200000003,5.46,0.67,0.07
,South America (FAO),1989,290348000,32806840,,,1.8903999,,17354116,,,,,187000,0.00064405473,0.64405473,6581000,0.022665905,22.665905,24295000,0.08367545,83.67545,325000,0.0011193465,1.1193465,1062000,0.0036576798,3.6576798,0,0,0,172000,0.0005923926,0.5923925999999999,1.12,3.0684931200000003,5.74,0.73,0.06
,South America (FAO),1990,295717000,33067376,,,1.8655,,17725284,,,,,139000,0.000470044,0.47004399999999996,8796000,0.029744655,29.744654999999998,24901000,0.08420551,84.20551,314000,0.001061826,1.0618260000000002,1067000,0.0036081795,3.6081795000000003,0,0,0,214000,0.0007236649,0.7236649,1.06,2.90410956,5.45,0.69,0.06
,South America (FAO),1991,301020000,27529048,,,1.7989,,15303690,,,,,457000,0.0015181715,1.5181715,7608000,0.025274068,25.274068,23635000,0.07851638,78.51638,269000,0.00089362834,0.89362834,1074000,0.0035678693,3.5678693,0,0,0,195000,0.0006477975,0.6477975,0.89,2.4383561400000002,4.56,0.58,0.05
,South America (FAO),1992,306264000,32311780,,,2.1067998,,15336771,,,,,748000,0.0024423373,2.4423372999999997,7812000,0.025507405,25.507405000000002,26739000,0.08730703,87.30703,305000,0.0009958729,0.9958729,1163000,0.0037973775,3.7973775,0,0,0,220000,0.0007183345,0.7183345,1,2.739726,5.08,0.65,0.05
,South America (FAO),1993,311469000,36202340,,,2.1615,,16748450,,,,,408000,0.0013099217,1.3099216999999999,8058000,0.025870953,25.870953,28156000,0.09039744,90.39743999999999,336000,0.0010787591,1.0787590999999999,1148000,0.00368576,3.68576,0,0,0,202000,0.0006485397,0.6485396999999999,1.08,2.9589040800000004,5.56,0.7,0.06
,South America (FAO),1994,316678000,39480680,,,2.1404,,18445472,,,,,1266000,0.0039977515,3.9977514999999997,9693000,0.030608378,30.608378,30884000,0.09752493,97.52493,377000,0.0011904837,1.1904837,670000,0.0021157137,2.1157137,1000,0.0000031577817,0.0031577817000000004,199000,0.00062839856,0.6283985599999999,1.19,3.26027394,6.1,0.77,0.07
,South America (FAO),1995,321910000,41103376,,,2.1734,,18912330,,,,,1253000,0.0038923924,3.8923924,7526000,0.023379205,23.379205,33350000,0.10360038,103.60038,421000,0.0013078189,1.3078189,644000,0.0020005591,2.0005591,0,0,0,203000,0.00063061103,0.63061103,1.31,3.5890410600000004,6.69,0.85,0.07
,South America (FAO),1996,327174000,39035350,,,2.2168,,17609184,,,,,1350000,0.0041262447,4.1262447,7428000,0.022703515,22.703515,34315000,0.10488303,104.88303,459000,0.0014029233,1.4029233,675000,0.0020631223,2.0631223,1000,0.0000030564777,0.0030564777,204000,0.00062352145,0.6235214499999999,1.4,3.8356163999999997,7.79,0.96,0.14
,South America (FAO),1997,332451000,41188636,,,2.1216,,19413536,,,,,2788000,0.008386198,8.386197999999998,10995000,0.033072542,33.072542000000006,33265000,0.10005986,100.05986,434000,0.0013054556,1.3054556000000002,721000,0.0021687406,2.1687406,1000,0.000003007962,0.003007962,194000,0.00058354466,0.58354466,1.31,3.5890410600000004,7.42,0.9,0.14
,South America (FAO),1998,337718000,54125430,,,2.4615998,,21987576,,,,,1747000,0.005172955,5.172955,14425000,0.04271315,42.71315,41276000,0.122220315,122.220315,484000,0.0014331484,1.4331483999999999,731000,0.0021645278,2.1645278,1000,0.0000029610503,0.0029610503,273000,0.00080836675,0.8083667499999999,1.43,3.91780818,7.92,0.97,0.13
,South America (FAO),1999,342936000,55151420,,,2.3865,,23109650,,,,,1362000,0.0039715865,3.9715865,14236000,0.04151212,41.51212,42551000,0.12407854,124.07854,467000,0.0013617701,1.3617701,744000,0.002169501,2.169501,0,0,0,293000,0.00085438683,0.85438683,1.36,3.7260273600000002,7.38,0.92,0.11
,South America (FAO),2000,348078000,57281240,,,2.3697,,24172860,,,,,1914000,0.0054987674,5.4987674,17922000,0.05148846,51.488459999999996,42762000,0.122851774,122.85177399999999,497000,0.0014278409,1.4278409,688000,0.0019765685,1.9765685,0,0,0,292000,0.0008388924,0.8388924,1.43,3.91780818,8.22,0.99,0.16
,South America (FAO),2001,353140000,69662140,,,2.6338,,26449560,,,,,2190000,0.0062015066,6.2015066,25529000,0.07229144,72.29144,46302000,0.13111514,131.11514,546000,0.001546129,1.546129,598000,0.0016933794,1.6933794,32000,0.00009061562,0.09061562000000001,362000,0.0010250892,1.0250892,1.54,4.21917804,8.9,1.08,0.18
,South America (FAO),2002,358125000,76922010,,,2.5667999,,29967912,,,,,2527000,0.0070561953,7.0561953,24373000,0.06805724,68.05724000000001,52985000,0.14795114,147.95114,617000,0.0017228621,1.7228621,650000,0.0018150087,1.8150087,41000,0.00011448516,0.11448516,395000,0.0011029668,1.1029668,1.72,4.71232872,10.02,1.21,0.21
,South America (FAO),2003,363006000,92936456,,,2.7918,,33288600,,,,,2510000,0.006914486,6.914486,30757000,0.08472863,84.72863,59129000,0.16288711,162.88711,629000,0.0017327537,1.7327537000000002,604000,0.0016638844,1.6638844,70000,0.00019283428,0.19283428,451000,0.0012424038,1.2424038,1.73,4.73972598,9.69,1.18,0.17
,South America (FAO),2004,367764000,86864750,,,2.2342,,38880144,,,,,1685000,0.0045817425,4.581742500000001,28864000,0.07848512,78.48512000000001,60154000,0.16356686,163.56686000000002,620000,0.0016858637,1.6858636999999999,641000,0.0017429655,1.7429655,1000,0.0000027191352,0.0027191352,416000,0.0011311602,1.1311602,1.69,4.63013694,9.03,1.12,0.13
,South America (FAO),2005,372383000,95790730,,,2.3808,,40234600,,,,,1904000,0.0051130154,5.1130154,36122000,0.09700228,97.00228,65346000,0.17548062,175.48062000000002,638000,0.0017132898,1.7132898,1024000,0.002749857,2.749857,1000,0.0000026854073,0.0026854073,482000,0.0012943663,1.2943663,1.71,4.6849314600000005,9.23,1.14,0.13
,South America (FAO),2006,376847000,99203090,,,2.4373999,,40699640,,,,,1622000,0.004304134,4.304134,35882000,0.09521636,95.21636,67922000,0.1802376,180.2376,623000,0.0016531908,1.6531908,973000,0.0025819498,2.5819498,0,0,0,517000,0.0013719095,1.3719095000000001,1.65,4.5205478999999995,9.15,1.12,0.15
,South America (FAO),2007,381166000,113921600,,,2.822,,40368600,,,,,3225000,0.00846088,8.460880000000001,40047000,0.10506446,105.06446,75166000,0.19720016,197.20016,684000,0.0017944938,1.7944938,1106000,0.002901623,2.901623,10000,0.000026235288,0.026235288,652000,0.0017105408,1.7105408,1.79,4.90410954,9.86,1.2,0.15
,South America (FAO),2008,385394000,114590100,,,2.7649999,,41443352,,,,,3579000,0.0092866,9.2866,40908000,0.10614592,106.14592,72591000,0.1883553,188.3553,708000,0.001837081,1.837081,1252000,0.0032486236,3.2486236,61000,0.00015827958,0.15827958,1740000,0.00451486,4.51486,1.84,5.0410958400000005,10.12,1.23,0.16
,South America (FAO),2009,389584000,95300264,,,2.2333,,42671504,,,,,1475000,0.0037860898,3.7860898,36335000,0.09326615,93.26615000000001,67966000,0.17445788,174.45788000000002,677000,0.0017377511,1.7377511,876000,0.0022485524,2.2485524000000003,42000,0.000107807304,0.10780730399999999,507000,0.0013013881,1.3013880999999998,1.74,4.76712324,9.7,1.18,0.16
,South America (FAO),2010,392309000,132556616,,,2.8702998,,46181720,,,,,842000,0.0021462673,2.1462673,49381000,0.12587272,125.87271999999999,81723000,0.20831284,208.31284,42000,0.00010705847,0.10705847,1698000,0.004328221,4.328221,0,0,0,1260000,0.003211754,3.211754,0.11,0.30136986,1,0.1,0.05
,South America (FAO),2011,396332000,135622030,,,2.8429,,47705160,,,,,744000,0.0018772141,1.8772141,50639000,0.12776914,127.76914000000001,86204000,0.21750452,217.50452,38000,0.000095879215,0.095879215,3488000,0.008800702,8.800702000000001,0,0,0,1271000,0.0032069073,3.2069072999999997,0.09,0.24657534,0.85,0.09,0.04
,South America (FAO),2012,400335000,115246136,,,2.414,,47740532,,,,,909000,0.0022705984,2.2705984,44658000,0.111551575,111.551575,79696000,0.19907327,199.07327,33000,0.00008243096,0.08243096,3783000,0.009449586,9.449586,0,0,0,760000,0.00189841,1.89841,0.08,0.21917808000000003,0.74,0.07,0.03
,South America (FAO),2013,404308000,145882740,,,2.7646,,52768048,,,,,1150000,0.0028443662,2.8443662,59775000,0.14784521,147.84521,83500000,0.20652571,206.52571,45000,0.000111301284,0.111301284,4137000,0.010232298,10.232298,0,0,0,1319000,0.0032623643,3.2623642999999998,0.11,0.30136986,1.05,0.1,0.05
,South America (FAO),2014,408237380,156239920,,,2.8051,,55698320,,,,,1590000,0.0038947929,3.8947929,61346000,0.15027042,150.27042,90128000,0.22077352,220.77352,62000,0.00015187243,0.15187242999999997,3808000,0.009327906,9.327906,0,0,0,1231000,0.0030154025,3.0154025,0.15,0.4109589,1.48,0.14,0.07
,South America (FAO),2015,412099420,174114740,,,3.0126,,57796040,,,,,1534000,0.0037224025,3.7224025,73597000,0.17859039,178.59038999999999,96992000,0.23536067,235.36067,74000,0.0001795683,0.17956830000000001,2615000,0.0063455557,6.3455557,0,0,0,1254000,0.003042955,3.042955,0.18,0.49315068,1.77,0.17,0.08
,South America (FAO),2016,415893380,169894530,,,2.8997,,58591068,,,,,2329000,0.005599993,5.599993,68292000,0.16420555,164.20555000000002,104392000,0.25100663,251.00663,72000,0.0001731213,0.1731213,6210000,0.014931711,14.931711,0,0,0,1232000,0.0029622978,2.9622978,0.17,0.46575342000000003,1.7,0.16,0.08
,South America (FAO),2017,419624220,186189330,,,3.2614,,57089152,,,,,3229000,0.00769498,7.694979999999999,84954000,0.20245257,202.45257,103751000,0.24724741,247.24741,55000,0.00013106965,0.13106964999999998,5035000,0.01199883,11.99883,0,0,0,1309000,0.0031194577,3.1194577000000003,0.13,0.35616438,1.22,0.12,0.06
,South America (FAO),2018,423293000,171153700,,,2.9956,,57135468,,,,,8206000,0.0193861,19.3861,94548000,0.22336301,223.36301,101856000,0.24062765,240.62765,80000,0.00018899438,0.18899438,5065000,0.011965707,11.965707,0,0,0,1164000,0.0027498682,2.7498682,0.19,0.52054794,1.84,0.17,0.08
,South America (FAO),2019,426905250,184079550,,,3.1487,,58461596,,,,,5819000,0.013630659,13.630659,92017000,0.21554431,215.54431,99230000,0.23244034,232.44034,79000,0.00018505278,0.18505278,4506000,0.010555035,10.555035,0,0,0,9809000,0.022976996,22.976996,0.18,0.49315068,1.78,0.17,0.08
,South America (FAO),2020,430457600,186593120,,,3.1158,,59887008,,,,,7083000,0.016454583,16.454583,98133000,0.22797367,227.97367,93776000,0.21785189,217.85189,76000,0.0001765563,0.1765563,4796000,0.011141632,11.141632,0,0,0,10478000,0.024341539,24.341538999999997,0.18,0.49315068,1.69,0.16,0.08
,South America (FAO),2021,,196866720,,,3.1915,,61685304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,South Korea,1961,26552230,164836,0.006207991,6.207991000000001,0.5683,,290073,0.010924619,109.24619,,,5000,0.0001883081,0.1883081,3000,0.00011298486,0.11298485999999999,167000,0.0062894905,6.289490499999999,146000,0.0054985965,5.4985965000000006,5000,0.0001883081,0.1883081,,,,1000,0.00003766162,0.03766162,5.5015693,15.0727924520118,60.322865,5.2974477,2.6730242
,South Korea,1962,27234476,155747,0.0057187444,5.718744399999999,0.5421,,287287,0.010548651,105.48651,,,3000,0.0001101545,0.1101545,0,0,0,159000,0.0058381883,5.8381883,139000,0.005103825,5.1038250000000005,5000,0.00018359083,0.18359083,,,,1000,0.000036718167,0.036718167,5.087994,13.939709449644,55.773365,4.8934245,2.4710333
,South Korea,1963,27905876,156372,0.005603551,5.603551,0.5528,,282893,0.010137399,101.37399,,,0,0,0,0,0,0,156000,0.0055902204,5.5902204,136000,0.0048735254,4.8735254,5000,0.00017917373,0.17917373,,,,1000,0.000035834746,0.035834745999999994,4.882766,13.377440962116001,53.554802,4.69796,2.3732967
,South Korea,1964,28555858,162857,0.005703103,5.7031030000000005,0.57919997,,281167,0.0098462105,98.46210500000001,,,8000,0.0002801527,0.28015270000000003,0,0,0,171000,0.0059882635,5.9882635,149000,0.0052178437,5.2178436999999995,5000,0.00017509543,0.17509543,,,,1000,0.000035019086,0.035019086,5.2321305,14.334603966243002,57.36866,5.0376277,2.538264
,South Korea,1965,29179406,174456,0.005978737,5.978737,0.5615,,310676,0.0106470985,106.470985,,,0,0,0,0,0,0,175000,0.0059973807,5.9973807,156000,0.0053462363,5.3462363,4000,0.00013708299,0.13708299,,,,1000,0.000034270746,0.034270746000000005,5.3420405,14.635727250903003,58.528915,5.1377006,2.5883112
